행정동,경도,위도
돈암1동,127.03591551379999,37.6091337935
돈암1동,127.00509799790001,37.6103867411
돈암1동,127.0447746193,37.6043772721
돈암1동,127.0070863613,37.61276533
돈암1동,127.0301831322,37.6140773192
돈암1동,127.04005858299999,37.591208084899996
돈암1동,127.030547612,37.6129620654
돈암1동,127.03807107639999,37.6136824773
돈암1동,127.03899005790001,37.6137718421
돈암1동,127.0042672309,37.608241522600004
돈암1동,127.04649854600001,37.605375272399996
돈암1동,127.03052261159999,37.5862555167
돈암1동,127.04273806190001,37.6030780961
돈암1동,127.0235057881,37.6030985781
돈암1동,127.0194880842,37.6023644981
돈암1동,127.0152998,37.6174684642
돈암1동,127.01671826319999,37.6162550159
돈암1동,127.01860967340001,37.6164162425
돈암1동,127.0346057144,37.6165921427
돈암1동,127.0305479083,37.6128764327
돈암1동,127.00553594799999,37.599333059
돈암1동,127.01432273350001,37.5984416956
돈암1동,127.0120109216,37.615058271799995
돈암1동,127.0134058924,37.6115257954
돈암1동,127.0144264523,37.6104681845
돈암1동,127.01536212200001,37.609173487
돈암1동,127.01570275590001,37.6074073686
돈암1동,127.03344092270001,37.616113815700004
돈암1동,127.0181948129,37.6110121224
돈암1동,127.02977407639999,37.597794590599996
돈암1동,127.0310132998,37.5980223432
돈암1동,127.0319598554,37.5978402676
돈암1동,127.038206836,37.6137042583
돈암1동,127.03750961450001,37.6020920985
돈암1동,127.0312411151,37.603735216
돈암1동,127.01216824870001,37.5911842633
돈암1동,127.0214110328,37.6144430313
돈암1동,127.0341744435,37.6133294336
돈암1동,127.00642200280001,37.599207759
돈암1동,127.0074274642,37.5988103839
돈암1동,127.02223867120001,37.5890185186
돈암1동,127.02318954389999,37.587368827199995
돈암1동,127.03499141360001,37.5865296032
돈암1동,127.029078898,37.6075628915
돈암1동,127.00591104959999,37.6111858523
돈암1동,127.0222895034,37.6051311138
돈암1동,127.0392563635,37.6043332529
돈암1동,127.04433853530001,37.6053405371
돈암1동,127.0303711382,37.6022362392
돈암1동,127.03027915979999,37.586308578600004
돈암1동,127.00394918719999,37.5989852126
돈암1동,127.012160669,37.6014855453
돈암1동,127.0137069684,37.6012699861
돈암1동,127.01757915469999,37.5898198233
돈암1동,127.01948329700001,37.5892166624
돈암1동,127.0130490024,37.6129626731
돈암1동,127.0149146547,37.606299529699996
돈암1동,127.0151429326,37.6064926321
돈암1동,127.0131908925,37.6129217648
돈암1동,127.0407965137,37.595480611999996
돈암1동,127.0373626297,37.5866105168
돈암1동,127.0293967464,37.58582831
돈암1동,127.0378623074,37.6137607716
돈암1동,127.0380219999,37.6150510498
돈암1동,127.0332567789,37.6187106157
돈암1동,127.0339622827,37.616613030500005
돈암1동,127.0303895711,37.610186309899994
돈암1동,127.0085319579,37.5943480695
돈암1동,127.009234,37.59559
돈암1동,127.01052750790001,37.596351596
돈암1동,127.00971954270001,37.5939294529
돈암1동,127.008891263,37.5925579825
돈암1동,127.0082743749,37.592186952199995
돈암1동,127.0092237447,37.5897138755
돈암1동,127.02007564440001,37.5893166327
돈암1동,127.0234283859,37.586931483600004
돈암1동,127.02716352,37.5861588723
돈암1동,127.01091071219999,37.6026707217
돈암1동,127.00947541059999,37.603404746799995
돈암1동,127.0087128442,37.6042885945
돈암1동,127.0082054457,37.6038821881
돈암1동,127.00732,37.60941500000001
돈암1동,127.0078481164,37.6086927963
돈암1동,127.02440994530001,37.6021161286
돈암1동,127.01646,37.614102
돈암1동,127.0168111852,37.61295376
돈암1동,127.01767827540002,37.6119803839
돈암1동,127.0244781378,37.6040863088
돈암1동,127.0222388759,37.605542572800005
돈암1동,127.0218264822,37.6065358061
돈암1동,127.02067186129999,37.608688594
돈암1동,127.0198021041,37.609949151799995
돈암1동,127.0176418276,37.6122787391
돈암1동,127.0168475394,37.6130268349
돈암1동,127.0403773164,37.6059432979
돈암1동,127.03436159620001,37.6130464866
돈암1동,127.0378041515,37.6038808662
돈암1동,127.04266879040001,37.6041718432
돈암1동,127.04539737120001,37.6061943161
돈암1동,127.04610040790001,37.6068995239
돈암1동,127.0470940841,37.6076246562
돈암1동,127.0414490129,37.6143145571
돈암1동,127.027734564,37.5986529826
돈암1동,127.029295215,37.5990469862
돈암1동,127.03277588469999,37.5978918664
돈암1동,127.02941447020001,37.599056513200004
돈암1동,127.0293680009,37.5995709964
돈암1동,127.03640570110001,37.5904817435
돈암1동,127.03302543950001,37.591343276399996
돈암1동,127.03059602469999,37.5912416325
돈암1동,127.0278120945,37.5929943865
돈암1동,127.0264506182,37.5945492086
돈암1동,127.0248907301,37.5941666526
돈암1동,127.02344895479999,37.5951255416
돈암1동,127.0202793485,37.5985379872
돈암1동,127.01520202180001,37.6005835135
돈암1동,127.0348732051,37.5932897753
돈암1동,127.0344722431,37.5943773571
돈암1동,127.0343717911,37.5954237759
돈암1동,127.0335149865,37.5960430546
돈암1동,127.0326200918,37.5969024606
돈암1동,127.0329873748,37.5977457704
돈암1동,127.0287769924,37.6013637687
돈암1동,127.02976171729999,37.6017962657
돈암1동,127.0309588034,37.6026150736
돈암1동,127.0113713292,37.6024229671
돈암1동,127.0113455978,37.6016021558
돈암1동,127.0111685963,37.6000942382
돈암1동,127.01128909639999,37.5989738537
돈암1동,127.0126764676,37.5968797492
돈암1동,127.03344679700001,37.6160637895
돈암1동,127.0062853399,37.5965909892
돈암1동,127.00927971649999,37.5994696594
돈암1동,127.00571051979999,37.5976105179
돈암1동,127.0328803629,37.6092867313
돈암1동,127.0345078006,37.6064757542
돈암1동,127.0360628034,37.604553533600004
돈암1동,127.0433257276,37.6018387668
돈암1동,127.042078554,37.5972359828
돈암1동,127.0412654657,37.5975815105
돈암1동,127.0411526517,37.5999329183
돈암1동,127.038032244,37.615850387399995
돈암1동,127.03719193709999,37.6160925583
돈암1동,127.03714000049999,37.6154856509
돈암1동,127.0371286153,37.6147442136
돈암1동,127.0371149982,37.613977243499995
돈암1동,127.0099708717,37.5964074304
돈암1동,127.0106213583,37.5948653958
돈암1동,127.01159153399999,37.5887041426
돈암1동,127.01468896639999,37.5896811242
돈암1동,127.0124165365,37.591503419
돈암1동,127.01030751729999,37.5903966753
돈암1동,127.01043480889999,37.5944960762
돈암1동,127.01072141709999,37.5954940107
돈암1동,127.00960845200001,37.5964989262
돈암1동,127.00900982559999,37.5962156497
돈암1동,127.008330156,37.5935898735
돈암1동,127.01006030389999,37.5888242053
돈암1동,127.0135507441,37.5913543606
돈암1동,127.0175922891,37.5878057782
돈암1동,127.01491008379999,37.5870263886
돈암1동,127.0138717308,37.5863750379
돈암1동,127.0164897918,37.5922969323
돈암1동,127.019767711,37.590763709
돈암1동,127.025052,37.58619
돈암1동,127.0322853421,37.5863099908
돈암1동,127.0077703242,37.603465096
돈암1동,127.0059255144,37.6095092124
돈암1동,127.0097499347,37.6084222209
돈암1동,127.0101608358,37.612950043400005
돈암1동,127.0091623713,37.611364650300004
돈암1동,127.00932815360001,37.6113721233
돈암1동,127.0217734923,37.6063491312
돈암1동,127.022710192,37.603298978699996
돈암1동,127.0199167441,37.610864269000004
돈암1동,127.0216692308,37.6111358988
돈암1동,127.0226541291,37.61139247
돈암1동,127.0238893314,37.611830875100004
돈암1동,127.0255438133,37.6120014598
돈암1동,127.02749939600001,37.612526556700004
돈암1동,127.02790417540001,37.6066058367
돈암1동,127.0405848691,37.6119173238
돈암1동,127.0404052229,37.6110199223
돈암1동,127.0394407938,37.6086600452
돈암1동,127.0403956785,37.6074502135
돈암1동,127.04103085889999,37.6074568456
돈암1동,127.040829,37.606631
돈암1동,127.046122715,37.6091149077
돈암1동,127.0439306201,37.6122197761
돈암1동,127.04304498100001,37.6116020139
돈암1동,127.0414159794,37.612020549
돈암1동,127.0423605951,37.6043556295
돈암1동,127.0412407894,37.6058750873
돈암1동,127.038847725,37.6051689886
돈암1동,127.0272380045,37.598554999099996
돈암1동,127.0292557324,37.5995373531
돈암1동,127.0329896615,37.5995460625
돈암1동,127.03439688559999,37.5988968173
돈암1동,127.03590656860001,37.5943112702
돈암1동,127.035660064,37.59252221
돈암1동,127.0220148498,37.5975731779
돈암1동,127.01701314040001,37.5997824966
돈암1동,127.01644973180001,37.6000578418
돈암1동,127.0356957883,37.5924635577
돈암1동,127.0271372049,37.6040364347
돈암1동,127.0275831575,37.606174443200004
돈암1동,127.03128823530001,37.605972660300004
돈암1동,127.0291524123,37.599641895
돈암1동,127.00967878639999,37.6015915007
돈암1동,127.0108091314,37.6022060325
돈암1동,127.0109382013,37.5975712004
돈암1동,127.0140889716,37.5965353967
돈암1동,127.0144182606,37.5968080732
돈암1동,127.01099218959999,37.597785367
돈암1동,127.01140089340001,37.5994414057
돈암1동,127.0107041533,37.6024566506
망우3동,127.0955472426,37.59886935
망우3동,127.09112824879999,37.5978570858
망우3동,127.10710265649999,37.6038223574
망우3동,127.08373772690001,37.595973357300004
망우3동,127.08773765149999,37.5808204757
망우3동,127.0848414888,37.5810520374
망우3동,127.0920296352,37.5893561893
망우3동,127.0883511907,37.5884305722
망우3동,127.0955183607,37.6039650362
망우3동,127.09525,37.605508
망우3동,127.0971320519,37.5994814989
망우3동,127.10106548600001,37.6105368364
망우3동,127.0990469452,37.5996490586
망우3동,127.1003289798,37.601082991700004
망우3동,127.096076241,37.6022264045
망우3동,127.086021964,37.5942111348
망우3동,127.0880181675,37.6032055994
망우3동,127.0901557798,37.6040803885
망우3동,127.0913576132,37.6048532335
망우3동,127.09359720440001,37.6062581902
망우3동,127.0885263319,37.581214688
망우3동,127.0956361212,37.609120465
망우3동,127.08110272889999,37.586933746199996
망우3동,127.0867729193,37.5913176907
망우3동,127.088105612,37.5865163147
망우3동,127.0883594934,37.5848547946
망우3동,127.088507,37.582642
망우3동,127.0952217029,37.607615246
망우3동,127.09604461020001,37.6096940571
망우3동,127.0951787783,37.5864251892
망우3동,127.0798672126,37.587293725
망우3동,127.100765,37.605293
망우3동,127.083193,37.601712
망우3동,127.0853819453,37.6023605207
망우3동,127.0966468699,37.589132753899996
망우3동,127.09655748120001,37.5903711809
망우3동,127.0859032952,37.5879996557
망우3동,127.08008279549999,37.5918888832
망우3동,127.10402893530001,37.6005554124
망우3동,127.09337123190001,37.582266553400004
망우3동,127.091856794,37.579280800300005
망우3동,127.1061903656,37.608918968400005
망우3동,127.09938044969999,37.5943086886
망우3동,127.092906444,37.5962294187
망우3동,127.095317,37.598636
망우3동,127.1009227036,37.605844343
망우3동,127.10619503129999,37.6055399874
망우3동,127.1071376819,37.6006041603
망우3동,127.0875704617,37.6004295116
망우3동,127.0874081648,37.6015328069
망우3동,127.0799291385,37.5988354686
망우3동,127.08007365190001,37.5990656913
망우3동,127.0971981563,37.6077456771
망우3동,127.0876333438,37.579662425
망우3동,127.0895327626,37.5805004062
망우3동,127.0885813363,37.5885893056
망우3동,127.079968189,37.5893793676
망우3동,127.0958756224,37.5989456248
망우3동,127.0905905408,37.5935893078
망우3동,127.0801327118,37.5895478357
망우3동,127.09330151350001,37.592469303499996
망우3동,127.0935066752,37.5904035569
망우3동,127.094428,37.587206
망우3동,127.094186169,37.584747550500005
망우3동,127.0901284341,37.5775056996
망우3동,127.0939262972,37.5840442922
망우3동,127.1079813498,37.6020454056
망우3동,127.1039205691,37.6005423822
망우3동,127.10014042469999,37.597684166
망우3동,127.0977234781,37.591287841799996
망우3동,127.09816884610001,37.5918210011
망우3동,127.10715922850001,37.6039438719
망우3동,127.0950910981,37.5944500658
망우3동,127.0977771349,37.5950222177
망우3동,127.099575,37.595449
망우3동,127.08765803799999,37.5928649716
망우3동,127.108905521,37.600492036999995
망우3동,127.0925731251,37.5798573408
망우3동,127.09483145520001,37.5864373874
망우3동,127.1080165435,37.6023505418
망우3동,127.0935232699,37.594225717600004
망우3동,127.0843278399,37.5922624438
망우3동,127.12007503129999,37.600617833899996
망우3동,127.08376354059999,37.5868182773
망우3동,127.08337854979999,37.5849023747
망우3동,127.0835638485,37.581812927399994
망우3동,127.1058771748,37.6058098302
망우3동,127.1034852284,37.6047165282
망우3동,127.10198093049999,37.6032373475
망우3동,127.1001547795,37.6005134707
망우3동,127.0925225918,37.580588534200004
망우3동,127.09958765959999,37.6075688048
망우3동,127.098226025,37.599475004
망우3동,127.0782822433,37.5907270846
망우3동,127.08252996430001,37.6000637535
망우3동,127.0813987993,37.599781839
망우3동,127.0804441874,37.5996910648
망우3동,127.1015162636,37.587705494299996
망우3동,127.1007138463,37.587833053800004
망우3동,127.0991091811,37.588604292199996
망우3동,127.09593570540001,37.5880826275
망우3동,127.085182865,37.5902891629
망우3동,127.0852656364,37.5902204142
망우3동,127.09684477340001,37.6025290177
망우3동,127.111348,37.601844
망우3동,127.1075370839,37.6062109225
망우3동,127.0813173797,37.5916084749
망우3동,127.08086500459999,37.5914094011
망우3동,127.0823641061,37.5954034795
망우3동,127.09435795809999,37.587776713400004
망우3동,127.0849978658,37.587688762199996
망우3동,127.0942024667,37.5878378611
반포본동,127.0052627142,37.5063349939
반포본동,126.9958082515,37.5034551594
반포본동,126.9899929686,37.5020434082
반포본동,126.976539582,37.503116618
반포본동,126.971743946,37.5058385513
반포본동,126.96857962620001,37.5064287101
반포본동,126.9827295523,37.4904376391
반포본동,126.9828180395,37.4932521524
반포본동,126.96557739389999,37.5075632815
반포본동,126.9877512453,37.4968049675
반포본동,126.982473,37.490902
반포본동,126.982473,37.490902
반포본동,126.9894739925,37.520051096399996
반포본동,126.98431399999998,37.498224
반포본동,126.98329237290001,37.4975257209
반포본동,126.97614643709998,37.5191306285
반포본동,126.9854597842,37.5174878544
반포본동,126.9969058813,37.5211098548
반포본동,127.0039507767,37.5007637192
반포본동,126.99533535299999,37.5026705835
반포본동,126.9962557409,37.4993812147
반포본동,126.9916348416,37.4906300512
반포본동,126.9996164075,37.5076207555
반포본동,126.9872539267,37.4915610814
반포본동,126.9901087261,37.5202604236
반포본동,126.99713071,37.5095987231
반포본동,126.97290052870001,37.5201520027
반포본동,126.9783905191,37.5184071679
반포본동,126.9811387863,37.5178158456
반포본동,126.98078322639999,37.5179305266
반포본동,126.9775800661,37.518758278600004
반포본동,126.9898910752,37.4933982055
반포본동,126.9902861302,37.4930519693
반포본동,127.0078725487,37.509247611999996
반포본동,126.9948181453,37.5202668261
반포본동,126.993923,37.52000200000001
반포본동,126.980569985,37.5057711155
반포본동,126.9797767171,37.520780854
반포본동,126.9958472773,37.4940361985
반포본동,126.99840905200001,37.4991730255
반포본동,126.9906243951,37.5208411716
반포본동,126.98824550049999,37.4963131174
반포본동,127.00792766110001,37.5094509881
반포본동,127.0069295563,37.5134935368
반포본동,127.0069218342,37.513681727800005
반포본동,126.9975824772,37.512102979
반포본동,126.9797314131,37.5049501051
반포본동,127.0080150374,37.509288637800005
반포본동,126.9903054743,37.4983151828
반포본동,126.9880596891,37.4980973518
반포본동,126.99168914059999,37.497855849400004
반포본동,126.993378961,37.4979482085
반포본동,126.995502854,37.4985638285
반포본동,126.9925999385,37.4982519712
반포본동,126.98889129959998,37.492215473200005
반포본동,126.99120134969999,37.4931335861
반포본동,127.0000256959,37.500610515700004
반포본동,127.0012882558,37.5044078368
반포본동,127.0040275959,37.5003385463
반포본동,126.9890026992,37.4923316429
반포본동,126.987202879,37.489441183000004
반포본동,126.9907042754,37.5226166078
반포본동,126.9906076132,37.4983029935
반포본동,127.00625055020001,37.5033097796
반포본동,126.9664185848,37.5072275886
반포본동,126.9829604876,37.5159524906
반포본동,126.99458416540001,37.508707441999995
반포본동,127.0032182287,37.505447574899996
반포본동,127.0033421421,37.5057468023
반포본동,126.99985479850001,37.5046317823
반포본동,126.9970088793,37.5039567762
반포본동,126.9831343855,37.4908472686
반포본동,126.9980919086,37.495389692399996
반포본동,126.9982385938,37.496227895
반포본동,126.9983650515,37.4979003904
반포본동,127.0045250991,37.4979562272
반포본동,126.9851854574,37.4972707701
반포본동,126.9862179523,37.493668032600006
반포본동,126.9869299979,37.4910579444
반포본동,126.9908234959,37.5226212728
반포본동,127.00554999139999,37.5028819916
반포본동,127.0030560717,37.5053987653
반포본동,126.97385570639999,37.506042165100006
반포본동,126.97859624120001,37.5209467378
반포본동,127.00387759549999,37.5001857093
반포본동,126.9825538627,37.4963561717
반포본동,126.97979362219999,37.4942198915
반포본동,126.96588230100001,37.5051427391
반포본동,126.9664322939,37.5058787238
반포본동,127.0003806484,37.5046192158
반포본동,127.0068288823,37.5065699182
반포본동,126.99360445709999,37.4937244651
반포본동,126.9935309749,37.4937676364
반포본동,126.9889053247,37.4952597078
반포본동,126.9873767741,37.497602546399996
반포본동,127.0052307391,37.5120628722
반포본동,127.00300875159999,37.5085805496
반포본동,126.9884201694,37.4957550614
반포본동,126.9919842289,37.4903425997
부암동,126.94434950040001,37.5884785983
부암동,126.94289344049999,37.591909401799995
부암동,126.9618276217,37.5982689981
부암동,126.947842775,37.5852070708
부암동,126.9489140557,37.5844295042
부암동,126.96128359379999,37.6024879601
부암동,126.9637111581,37.5955802677
부암동,126.97649036840001,37.610392332800004
부암동,126.9711088601,37.580331734699996
부암동,126.9465737315,37.5923219945
부암동,126.95261571969999,37.5959313111
부암동,126.9585967697,37.6070445065
부암동,126.96475204379999,37.6045928919
부암동,126.94910810219999,37.5961411115
부암동,126.9694326007,37.5875738987
부암동,126.960969,37.604688
부암동,126.9456000633,37.5874084584
부암동,126.9622896284,37.607085034499995
부암동,126.96607156430001,37.6052849029
부암동,126.9583524446,37.5997667554
부암동,126.964027,37.592874
부암동,126.9703409831,37.5833029548
부암동,126.95921857709999,37.5995597419
부암동,126.9588889836,37.600614993899995
부암동,126.972938181,37.6088011743
부암동,126.9695657901,37.6066085153
부암동,126.9671282401,37.5921935787
부암동,126.97259443889999,37.5879008533
부암동,126.97104371350001,37.5851124767
부암동,126.9705347538,37.5830818402
부암동,126.9565956763,37.609642432
부암동,126.95645931940001,37.611439920500004
부암동,126.94432078770001,37.5885004054
부암동,126.96355709040002,37.604323661399995
부암동,126.96755548770001,37.6058704536
부암동,126.9700286792,37.6066269493
부암동,126.97276769870001,37.6082771069
부암동,126.9564551555,37.5965762892
부암동,126.95643983139999,37.6083597993
부암동,126.9479686992,37.5940952781
부암동,126.956362861,37.5968838672
부암동,126.9550658958,37.6016661222
부암동,126.9439873519,37.5889877137
부암동,126.9451568514,37.5918243768
부암동,126.94710677120001,37.5926330108
부암동,126.9497609139,37.6053195327
부암동,126.949388515,37.6036115084
부암동,126.94897327700001,37.6008811557
부암동,126.948399915,37.599450174
부암동,126.94671463120001,37.5981420408
부암동,126.9473754992,37.597028074
부암동,126.94830817450001,37.5966699945
부암동,126.9558929899,37.613051749200004
부암동,126.9466785822,37.5911082307
부암동,126.94552241299999,37.589248151999996
부암동,126.9485551297,37.5952391237
부암동,126.9686739966,37.5803270229
부암동,126.9737046951,37.5826838766
부암동,126.9538245784,37.5897735158
부암동,126.9528882657,37.591038604
부암동,126.9520158782,37.5918432627
부암동,126.94962144549999,37.594188713600005
부암동,126.9485531218,37.5944287569
부암동,126.94465033030001,37.5918681616
부암동,126.9459823559,37.594653275
부암동,126.9486732635,37.5852486303
부암동,126.9511275217,37.5863278486
부암동,126.96660833770001,37.581023839000004
부암동,126.9816318175,37.586597213400005
부암동,126.9579491594,37.6062969015
부암동,126.9574984945,37.6051527285
부암동,126.95735030860001,37.6040312016
부암동,126.9575212198,37.6034067236
부암동,126.95784851239999,37.601990957
부암동,126.9557384547,37.6012662353
부암동,126.95700827809999,37.6000343037
부암동,126.9624033159,37.6080241273
부암동,126.9637501759,37.608977842399995
부암동,126.9641242035,37.611335326799995
부암동,126.965434339,37.6120220057
부암동,126.9657636563,37.6134764117
부암동,126.9676636826,37.6143323789
부암동,126.968548374,37.6129750944
부암동,126.9690414211,37.6116396375
부암동,126.9699424574,37.6124056849
부암동,126.97069256479999,37.6134476936
부암동,126.9718334824,37.6139007744
부암동,126.9533976853,37.590497381599995
부암동,126.9508479766,37.5931087765
부암동,126.94288658149999,37.591190853600004
부암동,126.9507583137,37.5930266867
부암동,126.9532687848,37.5904735418
부암동,126.95636000370001,37.596732072399995
부암동,126.9542359392,37.5963407559
부암동,126.9502820509,37.596848317399996
부암동,126.94902351040001,37.5959625622
부암동,126.94341839110001,37.5921931643
부암동,126.9447633645,37.598246831
부암동,126.94543029809999,37.5973207474
부암동,126.94600506399999,37.5963196848
부암동,126.946358616,37.5960336917
부암동,126.94210144200001,37.594359348299996
부암동,126.94504971180001,37.5969609571
부암동,126.95041566030001,37.5861982613
부암동,126.9496818285,37.5861599266
부암동,126.9642468056,37.582079256
부암동,126.98168309350001,37.5882052194
부암동,126.981711424,37.5874176662
부암동,126.96137738770001,37.6042163468
부암동,126.9576747675,37.607877605300004
부암동,126.9569707206,37.6046124743
부암동,126.9571666115,37.6020376855
부암동,126.96371184290001,37.5947504113
부암동,126.95943757399999,37.5994997517
부암동,126.95875194290001,37.606703668
부암동,126.9608711635,37.6049105807
성내3동,127.1180026744,37.526571792
성내3동,127.1261276783,37.537636767399995
성내3동,127.1194226924,37.528734471599996
성내3동,127.1374778317,37.5343452363
성내3동,127.1417088127,37.5320831832
성내3동,127.1311610343,37.516456660500005
성내3동,127.1238265579,37.5402419219
성내3동,127.1317854275,37.5359073228
성내3동,127.11984235530001,37.5290871567
성내3동,127.1211475276,37.5319307782
성내3동,127.14195609139999,37.5430173802
성내3동,127.14273819,37.545139274099995
성내3동,127.12072729450001,37.5312818974
성내3동,127.13321559229999,37.5196248166
성내3동,127.135246719,37.5248164398
성내3동,127.12276802059999,37.5371467728
성내3동,127.12480923209999,37.5429210415
성내3동,127.1147057774,37.521001476799995
성내3동,127.1149840981,37.5209774504
성내3동,127.139044416,37.535500674
성내3동,127.1435120147,37.5288186905
성내3동,127.1408119332,37.540000051
성내3동,127.1427476982,37.540903001
성내3동,127.1216550715,37.514141504899996
성내3동,127.1259139165,37.5459687205
성내3동,127.145296789,37.5264492988
성내3동,127.1290258393,37.5132630014
성내3동,127.1293729501,37.5249807792
성내3동,127.1286418752,37.5273696355
성내3동,127.125600831,37.52876028
성내3동,127.12251906899999,37.530173950300004
성내3동,127.139950358,37.5410001682
성내3동,127.13994325670001,37.5379716943
성내3동,127.1496813052,37.531860848499996
성내3동,127.1477323887,37.5271689217
성내3동,127.13124797309999,37.530334482600004
성내3동,127.12815953329999,37.5311760425
성내3동,127.12207182569999,37.5329121068
성내3동,127.1363611307,37.5276273277
성내3동,127.13751586629999,37.5306630865
성내3동,127.1272441058,37.537299145300004
성내3동,127.1375004918,37.531324760100006
성내3동,127.1363281315,37.5282050672
성내3동,127.1429044108,37.5343241345
성내3동,127.1263334768,37.5126591223
성내3동,127.13542059059999,37.537488483400004
성내3동,127.1369130009,37.5406088178
성내3동,127.1398552738,37.5373489921
성내3동,127.1470965338,37.541311037
성내3동,127.1154048122,37.5267086701
성내3동,127.13078932469999,37.5362118233
성내3동,127.1193266666,37.5153469457
성내3동,127.1321018501,37.5360328892
성내3동,127.1483245167,37.5286324672
성내3동,127.1488353398,37.5295614209
성내3동,127.13379275969999,37.5342926211
성내3동,127.13280666870001,37.532253847199996
성내3동,127.1255475251,37.531924163
성내3동,127.13203581389999,37.5224219285
성내3동,127.131505349,37.5223766176
성내3동,127.12873489270001,37.5131736517
성내3동,127.1367197258,37.541509413
성내3동,127.1342525207,37.543820978
성내3동,127.1322943709,37.544537965
성내3동,127.12890126709999,37.5450363028
성내3동,127.121712948,37.534293005
성내3동,127.1488233069,37.5367581698
성내3동,127.14790340479999,37.5361677525
성내3동,127.1441573136,37.5348204977
성내3동,127.119206534,37.5150150383
성내3동,127.1467175051,37.5400949748
성내3동,127.1463808716,37.5390110221
성내3동,127.1448589865,37.5343438735
성내3동,127.1435150384,37.5290857227
성내3동,127.1416242395,37.5274438176
성내3동,127.1372331336,37.528677153800004
성내3동,127.13420866889999,37.5294958435
성내3동,127.12561203540001,37.5319050552
성내3동,127.1336200096,37.545862286100004
성내3동,127.1312490958,37.5426826788
성내3동,127.13009939860001,37.541249353699996
성내3동,127.1271775392,37.5405040272
성내3동,127.1270540908,37.5375778069
성내3동,127.1218022634,37.5393493007
성내3동,127.1434019563,37.517362915
성내3동,127.1407958774,37.5185136181
성내3동,127.1396389798,37.5187308816
성내3동,127.14286153389999,37.5173187874
성내3동,127.1257905027,37.5252084557
성내3동,127.12179378129998,37.5270127182
성내3동,127.149112949,37.5368793039
성내3동,127.1417107165,37.5339586967
성내3동,127.14196834389999,37.533813436100004
성내3동,127.1480864274,37.5362445041
성내3동,127.11685385700001,37.5250790654
성내3동,127.115230827,37.5247792558
성내3동,127.1128005858,37.5247869969
성내3동,127.1106204473,37.531229609899995
성내3동,127.1110318252,37.53346262
성내3동,127.11226636069999,37.535238224400004
성내3동,127.1144864674,37.5370899056
성내3동,127.1158129659,37.5381938691
성내3동,127.1169686574,37.5391549417
성내3동,127.12184184270001,37.5390616034
성내3동,127.11918372870001,37.532211707399995
성내3동,127.11573183040001,37.529455745599996
성내3동,127.1124598176,37.5308759398
성내3동,127.1124595375,37.530875729099996
성내3동,127.1102529507,37.530038276300004
성내3동,127.11493846639999,37.5247056212
성내3동,127.12693810959999,37.5124031416
성내3동,127.1455465002,37.5363253754
성내3동,127.14370438040001,37.5316924858
